가게 이름,업종구분,주소,URL
히피스베이글,베이커리,서울 강북구 삼양로 528 1층,https://pcmap.place.naver.com/restaurant/35051635/review/visitor#
소담촌 미아사거리점,샤브샤브,서울 강북구 월계로 3 덕신빌딩 5층,https://pcmap.place.naver.com/restaurant/516102340/review/visitor#
식껍 미아점,"육류,고기요리",서울 강북구 도봉로 34-4 1층,https://pcmap.place.naver.com/restaurant/1999449106/review/visitor#
소담촌 수유점,샤브샤브,서울 강북구 도봉로 388 테마빌딩 8층,https://pcmap.place.naver.com/restaurant/1368715379/review/visitor#
카페멘디,브런치,서울 강북구 4.19로8길 7-2,https://pcmap.place.naver.com/restaurant/1924670105/review/visitor#
브라운헤이븐 미아,"카페,디저트",서울 강북구 도봉로10라길 20 브라운헤이븐,https://pcmap.place.naver.com/restaurant/1093975503/review/visitor#
다가온횟집,생선회,서울 강북구 삼양로92길 48 . 1층 1호(수유동),https://pcmap.place.naver.com/restaurant/1527770788/review/visitor#
소소한날들,요리주점,서울 강북구 한천로140길 11-8 . 1층 소소한날들,https://pcmap.place.naver.com/restaurant/1362781666/review/visitor#
Paulette,"카페,디저트",서울 강북구 한천로139길 25 401호,https://pcmap.place.naver.com/restaurant/1531115337/review/visitor#
진미기사식당,기사식당,서울 강북구 한천로 1163 1층 진미기사식당,https://pcmap.place.naver.com/restaurant/37098323/review/visitor#
진순대곰탕,"순대,순댓국",서울 강북구 수유로 71 . 1층,https://pcmap.place.naver.com/restaurant/1228702349/review/visitor#
주막,"전통,민속주점",서울 강북구 월계로7나길 30-3 1층 주막,https://pcmap.place.naver.com/restaurant/21668652/review/visitor#
오늘통닭 수유본점,"치킨,닭강정",서울 강북구 도봉로 384 오늘통닭 수유본점,https://pcmap.place.naver.com/restaurant/33028162/review/visitor#
미분당 수유점,베트남음식,서울 강북구 오패산로 410,https://pcmap.place.naver.com/restaurant/1530704715/review/visitor#
시래기화덕생선구이,국밥,서울 강북구 4.19로 61-1 1층,https://pcmap.place.naver.com/restaurant/1232560304/review/visitor#
엄마손 돼지불백 수유본점,"육류,고기요리",서울 강북구 한천로 1138,https://pcmap.place.naver.com/restaurant/18612798/review/visitor#
오아,요리주점,서울 강북구 도봉로10다길 20 1층,https://pcmap.place.naver.com/restaurant/1572861716/review/visitor#
정통집 수유점,돼지고기구이,서울 강북구 한천로139길 46 2층 3층,https://pcmap.place.naver.com/restaurant/1598911710/review/visitor#
삼각산숯불생고기,"육류,고기요리",서울 강북구 삼양로163길 8,https://pcmap.place.naver.com/restaurant/17931939/review/visitor#
60계 수유점,"치킨,닭강정",서울 강북구 노해로8길 22,https://pcmap.place.naver.com/restaurant/1201527012/review/visitor#
늘봄아갑찜,"아귀찜,해물찜","서울 강북구 도봉로10가길 8-3 1,2층",https://pcmap.place.naver.com/restaurant/1280030413/review/visitor#
수유리우동집 본점,"우동,소바",서울 강북구 덕릉로 94 수유리우동집,https://pcmap.place.naver.com/restaurant/20887411/review/visitor#
정아각 수유점,중식당,서울 강북구 한천로 1064 1층 정아각,https://pcmap.place.naver.com/restaurant/1619604709/review/visitor#
소 먹으면 돼지,"육류,고기요리",서울 강북구 도봉로87길 46 1층 소먹으면돼지,https://pcmap.place.naver.com/restaurant/241773271/review/visitor#
천회초밥,"초밥,롤",서울 강북구 노해로 69 대성빌딩 1층,https://pcmap.place.naver.com/restaurant/36166265/review/visitor#
미아회관,한식,서울 강북구 도봉로10가길 15 1층,https://pcmap.place.naver.com/restaurant/1499223178/review/visitor#
속초코다리냉면 돌판짜장,냉면,서울 강북구 4.19로 55,https://pcmap.place.naver.com/restaurant/1613330506/review/visitor#
왕의장어,"장어,먹장어요리",서울 강북구 삼양로181길 141-5,https://pcmap.place.naver.com/restaurant/1623070399/review/visitor#
파스타브로 수유점,"스파게티,파스타전문",서울 강북구 도봉로87길 34-19 1층 파스타브로,https://pcmap.place.naver.com/restaurant/1992372484/review/visitor#
통통국수,국수,서울 강북구 도봉로10길 70 1층 전체,https://pcmap.place.naver.com/restaurant/1174905682/review/visitor#
백채김치찌개 수유역점,"찌개,전골",서울 강북구 오패산로 405-1 1층 백채김치찌개 수유역점,https://pcmap.place.naver.com/restaurant/1578482668/review/visitor#
리얼파스타 수유점,"스파게티,파스타전문",서울 강북구 도봉로87길 26-12 지하 1층,https://pcmap.place.naver.com/restaurant/1257762289/review/visitor#
이씨부엌 수유점,이자카야,서울 강북구 노해로8가길 32 1층,https://pcmap.place.naver.com/restaurant/37854938/review/visitor#
실비집,"곱창,막창,양",서울 강북구 한천로 1020 1층 실비집,https://pcmap.place.naver.com/restaurant/20940690/review/visitor#
강필 한상오마카세,"초밥,롤",서울 강북구 도봉로10가길 5 1층,https://pcmap.place.naver.com/restaurant/38008835/review/visitor#
포포엠 본점,베트남음식,서울 강북구 솔매로 132 2층,https://pcmap.place.naver.com/restaurant/1521675438/review/visitor#
디저트카페낙타,"카페,디저트",서울 강북구 4.19로 53 1층 디저트 카페 낙타,https://pcmap.place.naver.com/restaurant/1721807100/review/visitor#
서당골 수유본점,한식,서울 강북구 한천로 1153,https://pcmap.place.naver.com/restaurant/1662952470/review/visitor#
육회왕자연어공주 미아사거리본점,요리주점,서울 강북구 월계로3길 69 1층,https://pcmap.place.naver.com/restaurant/37257007/review/visitor#
석관동떡볶이 수유점,분식,서울 강북구 도봉로87길 14 1층,https://pcmap.place.naver.com/restaurant/36947720/review/visitor#
수유 대세,요리주점,"서울 강북구 노해로8가길 34-1 1,2층",https://pcmap.place.naver.com/restaurant/1042791907/review/visitor#
호조참치,생선회,서울 강북구 한천로 1062,https://pcmap.place.naver.com/restaurant/1871134864/review/visitor#
수유골목냉면 본점,냉면,서울 강북구 솔매로45길 92,https://pcmap.place.naver.com/restaurant/20794916/review/visitor#
족보애,"족발,보쌈",서울 강북구 도봉로8길 53 1층,https://pcmap.place.naver.com/restaurant/38345380/review/visitor#
비스트로알베르,와인,서울 강북구 도봉로76길 9 1층,https://pcmap.place.naver.com/restaurant/1654498055/review/visitor#
조연탄,돼지고기구이,서울 강북구 한천로140길 20,https://pcmap.place.naver.com/restaurant/1296458499/review/visitor#
문가네정육식당 수유본점,정육식당,서울 강북구 한천로 1077 문가네정육식당,https://pcmap.place.naver.com/restaurant/34355838/review/visitor#
파라스파라 델리,"카페,디저트",서울 강북구 삼양로 689,https://pcmap.place.naver.com/restaurant/1203107443/review/visitor#
동대문곱창,"곱창,막창,양",서울 강북구 숭인로 65-3,https://pcmap.place.naver.com/restaurant/38302062/review/visitor#
오복닭한마리,닭요리,서울 강북구 도봉로10가길 9,https://pcmap.place.naver.com/restaurant/38521738/review/visitor#
털보정육식당 수유본점,정육식당,"서울 강북구 한천로 1072 동보빌딩 1, 2층",https://pcmap.place.naver.com/restaurant/1262529178/review/visitor#
번동전주피순대추어탕,"순대,순댓국",서울 강북구 오현로31길 173,https://pcmap.place.naver.com/restaurant/1047593179/review/visitor#
우선도,한식,서울 강북구 노해로8가길 28 1~2층,https://pcmap.place.naver.com/restaurant/1509106242/review/visitor#
카페_백란_펜션,"카페,디저트",서울 강북구 삼양로181길 201-20 백란 *숲속문화마을 입구로 진입*,https://pcmap.place.naver.com/restaurant/34975400/review/visitor#
더파이어셰프,"스파게티,파스타전문",서울 강북구 도봉로8길 15 2층,https://pcmap.place.naver.com/restaurant/33102266/review/visitor#
금잔화,요리주점,서울 강북구 월계로7길 43 1층,https://pcmap.place.naver.com/restaurant/1736325791/review/visitor#
어니언 미아,"카페,디저트",서울 강북구 솔매로50길 55 카페 어니언,https://pcmap.place.naver.com/restaurant/1663881809/review/visitor#
장강기사님식당,기사식당,서울 강북구 수유로 62-1,https://pcmap.place.naver.com/restaurant/1054912254/review/visitor#
하이그라운드제빵소,베이커리,서울 강북구 삼양로181길 161,https://pcmap.place.naver.com/restaurant/1214961964/review/visitor#
능이마을,한식,서울 강북구 솔샘로 330 1층 능이마을,https://pcmap.place.naver.com/restaurant/32164804/review/visitor#
신의주찹쌀순대 수유점,"순대,순댓국",서울 강북구 한천로140길 21 1층,https://pcmap.place.naver.com/restaurant/1042651732/review/visitor#
