가게 이름,업종구분,주소,URL
신사소곱창,"곱창,막창,양",서울 광진구 아차산로31길 39 1층 신사소곱창 건대점,https://pcmap.place.naver.com/restaurant/38003055/review/visitor#
언리미티드,술집,서울 광진구 아차산로31길 23 지하1층,https://pcmap.place.naver.com/restaurant/58373020/review/visitor#
하나양곱창,"곱창,막창,양",서울 광진구 능동로38길 10 1층,https://pcmap.place.naver.com/restaurant/1262692202/review/visitor#
디도 재즈 라운지,양식,서울 광진구 자양로18길 56 지층 디도재즈라운지,https://pcmap.place.naver.com/restaurant/1191123979/review/visitor#
선비다이닝 건대점,요리주점,서울 광진구 아차산로33길 40 2층,https://pcmap.place.naver.com/restaurant/1015633010/review/visitor#
송림식당,기사식당,서울 광진구 자양번영로 79,https://pcmap.place.naver.com/restaurant/11717380/review/visitor#
정면,국수,서울 광진구 능동로13길 88 1층,https://pcmap.place.naver.com/restaurant/1765453403/review/visitor#
숙성부심 본점,돼지고기구이,서울 광진구 능동로 271-1 1층 숙성부심,https://pcmap.place.naver.com/restaurant/1178891712/review/visitor#
빠오즈푸 본점,"딤섬,중식만두",서울 광진구 광나루로 373,https://pcmap.place.naver.com/restaurant/20757891/review/visitor#
윤키,"카페,디저트",서울 광진구 능동로38길 27 1층 윤키,https://pcmap.place.naver.com/restaurant/1715074280/review/visitor#
재즈바주옥,스페인음식,서울 광진구 구의강변로 64 1층 104호,https://pcmap.place.naver.com/restaurant/1864134693/review/visitor#
라칸티네,양식,서울 광진구 능동로 282 라칸티네,https://pcmap.place.naver.com/restaurant/37592358/review/visitor#
목화돈 건대점,"육류,고기요리",서울 광진구 아차산로29길 16 1층,https://pcmap.place.naver.com/restaurant/1833004311/review/visitor#
시홍쓰,중식당,서울 광진구 능동로17길 5 1층,https://pcmap.place.naver.com/restaurant/1494321970/review/visitor#
성수완당,한식,서울 광진구 아차산로26길 13 1층,https://pcmap.place.naver.com/restaurant/1683696846/review/visitor#
조용한주택,"스파게티,파스타전문",서울 광진구 동일로24길 24 1층,https://pcmap.place.naver.com/restaurant/1103842592/review/visitor#
도톰,돼지고기구이,서울 광진구 능동로 386 1층,https://pcmap.place.naver.com/restaurant/1964206034/review/visitor#
택이네조개전골 군자역점,조개요리,서울 광진구 천호대로 591 1층,https://pcmap.place.naver.com/restaurant/1433642604/review/visitor#
평정원 건대점,요리주점,"서울 광진구 아차산로33길 41 B1, 1층, 2층",https://pcmap.place.naver.com/restaurant/1779753139/review/visitor#
석기시대 짜장마을,중식당,서울 광진구 군자로 111,https://pcmap.place.naver.com/restaurant/20928127/review/visitor#
