가게 이름,업종구분,주소,URL
마쯔무라돈까스 본점,돈가스,서울 도봉구 노해로63길 84 지하1층,https://pcmap.place.naver.com/restaurant/11686105/review/visitor#
삼돌멸치쌈밥,한식,서울 도봉구 도봉산4나길 6-10,https://pcmap.place.naver.com/restaurant/1200365138/review/visitor#
나폴리109,"스파게티,파스타전문",서울 도봉구 노해로60길 31 1층 나폴리109,https://pcmap.place.naver.com/restaurant/1861564382/review/visitor#
먹고을밥상,한식,서울 도봉구 덕릉로 268 창동 443-8,https://pcmap.place.naver.com/restaurant/1143542140/review/visitor#
햇살힐링식당,일식당,서울 도봉구 도봉로147길 17 1층,https://pcmap.place.naver.com/restaurant/20277786/review/visitor#
스시혼,"초밥,롤",서울 도봉구 도봉로110길 10 1층,https://pcmap.place.naver.com/restaurant/19942211/review/visitor#
카페152길,"카페,디저트",서울 도봉구 도봉로152길 29-3 카페152길,https://pcmap.place.naver.com/restaurant/38554969/review/visitor#
산도토리임자탕 창동본점,한식,서울 도봉구 덕릉로60길 13,https://pcmap.place.naver.com/restaurant/20771007/review/visitor#
창동곱창포차,"곱창,막창,양",서울 도봉구 노해로63길 84-9 1층 112호,https://pcmap.place.naver.com/restaurant/1221699110/review/visitor#
삼오집,"곱창,막창,양",서울 도봉구 도봉로165길 4,https://pcmap.place.naver.com/restaurant/1368540402/review/visitor#
계마님,한식,서울 도봉구 도봉로169나길 42-1 1층,https://pcmap.place.naver.com/restaurant/1247264376/review/visitor#
살살녹소 방학점,소고기구이,서울 도봉구 도봉로 663-8,https://pcmap.place.naver.com/restaurant/1833525018/review/visitor#
한가향,한정식,서울 도봉구 도봉로169길 202,https://pcmap.place.naver.com/restaurant/1165519999/review/visitor#
도봉관,"카페,디저트",서울 도봉구 노해로 261,https://pcmap.place.naver.com/restaurant/1517232276/review/visitor#
사거리 짬뽕집,중식당,서울 도봉구 도당로27길 22 1층,https://pcmap.place.naver.com/restaurant/21172216/review/visitor#
써이포차나,태국음식,서울 도봉구 도봉로169나길 42 1층,https://pcmap.place.naver.com/restaurant/38328442/review/visitor#
비스트로슬로우,이탈리아음식,서울 도봉구 방학로 169 2층,https://pcmap.place.naver.com/restaurant/20521029/review/visitor#
사이코우스시 쌍문점,일식당,서울 도봉구 해등로 184 1층 사이코우스시,https://pcmap.place.naver.com/restaurant/31316156/review/visitor#
털보네 떡꼬치,종합분식,서울 도봉구 노해로63다길 24 상가동 1층 107호 털보네 떡꼬치,https://pcmap.place.naver.com/restaurant/1633768513/review/visitor#
도레미분식 즉석떡볶이,떡볶이,서울 도봉구 삼양로144길 18,https://pcmap.place.naver.com/restaurant/19885721/review/visitor#
딥코브커피,"카페,디저트",서울 도봉구 도봉로112길 38 1층,https://pcmap.place.naver.com/restaurant/1711935055/review/visitor#
글림,베이커리,서울 도봉구 도봉로118길 6-8 1층2층,https://pcmap.place.naver.com/restaurant/1287792550/review/visitor#
콩블랑제리,"카페,디저트",서울 도봉구 삼양로142길 33 지하,https://pcmap.place.naver.com/restaurant/1140084327/review/visitor#
설담재,"곰탕,설렁탕",서울 도봉구 도봉로 562 1층 설담재 창동본점,https://pcmap.place.naver.com/restaurant/11580100/review/visitor#
창동할머니 토스트,토스트,서울 도봉구 덕릉로60다길 15 창동 562-15,https://pcmap.place.naver.com/restaurant/1152635294/review/visitor#
코노하카레,카레,서울 도봉구 우이천로20길 7 103동1층 상가 (버스정류장앞),https://pcmap.place.naver.com/restaurant/1566263786/review/visitor#
백번가코다리 본점,한식,서울 도봉구 마들로11가길 6-25 창동월가타워 1층,https://pcmap.place.naver.com/restaurant/35744298/review/visitor#
바게트1089,베이커리,서울 도봉구 도봉로150길 8 이안테라리움 1층 바게트1089,https://pcmap.place.naver.com/restaurant/1155711760/review/visitor#
소통애 창동본점,"육류,고기요리",서울 도봉구 도봉로136가길 73 104동 107호,https://pcmap.place.naver.com/restaurant/1610473079/review/visitor#
육칠팔팔,생선회,서울 도봉구 도봉로133길 42 1층,https://pcmap.place.naver.com/restaurant/1172352363/review/visitor#
버거브라더,햄버거,"서울 도봉구 마들로 657 BURGER BROTHER 버거브라더(큰대로변,골목X)",https://pcmap.place.naver.com/restaurant/1961046531/review/visitor#
창동숯불돼지갈비,돼지고기구이,서울 도봉구 노해로63다길 15 1층,https://pcmap.place.naver.com/restaurant/38232816/review/visitor#
카페오븐,카페,서울 도봉구 해등로16길 12 상가동 201호,https://pcmap.place.naver.com/restaurant/11820496/review/visitor#
태림산채정식,한식,서울 도봉구 노해로60길 32 1층,https://pcmap.place.naver.com/restaurant/11718676/review/visitor#
방가네회도매시장,생선회,서울 도봉구 노해로63다길 6 101호,https://pcmap.place.naver.com/restaurant/1361883702/review/visitor#
창동짬뽕,중식당,서울 도봉구 노해로63길 84,https://pcmap.place.naver.com/restaurant/35940441/review/visitor#
지니 피자,피자,서울 도봉구 도봉로110아길 12 1층 지니피자,https://pcmap.place.naver.com/restaurant/1410217642/review/visitor#
헬로,"스파게티,파스타전문",서울 도봉구 도봉로110아길 19 1층 헬로,https://pcmap.place.naver.com/restaurant/37269066/review/visitor#
리틀방콕 쌍문점,태국음식,서울 도봉구 도봉로114길 22 리틀방콕 쌍문점,https://pcmap.place.naver.com/restaurant/1949696815/review/visitor#
이퓨레,이탈리아음식,서울 도봉구 도봉로169나길 40 이퓨레,https://pcmap.place.naver.com/restaurant/38501694/review/visitor#
향원,중식당,서울 도봉구 덕릉로59길 62 1층,https://pcmap.place.naver.com/restaurant/35288309/review/visitor#
후타츠,일본식라면,서울 도봉구 도봉로110길 9 1층,https://pcmap.place.naver.com/restaurant/1903469010/review/visitor#
철수네조개일번지,조개요리,서울 도봉구 도봉로125길 57 1층,https://pcmap.place.naver.com/restaurant/20877948/review/visitor#
소도둑 도봉점,소고기구이,서울 도봉구 도봉로 909,https://pcmap.place.naver.com/restaurant/1901284530/review/visitor#
탐앤탐스 창동본점,카페,서울 도봉구 노해로 285,https://pcmap.place.naver.com/restaurant/1970712453/review/visitor#
쌈촌 창동점,샤브샤브,서울 도봉구 노해로65길 11 한성빌딩2층 쌈촌창동점,https://pcmap.place.naver.com/restaurant/21547488/review/visitor#
가든포차,한식,서울 도봉구 방학로 266-26 가든포차(구)고려가든,https://pcmap.place.naver.com/restaurant/15000028/review/visitor#
히비끼 도봉,일식당,서울 도봉구 마들로 664-5,https://pcmap.place.naver.com/restaurant/37696049/review/visitor#
쌍문동커피,카페,서울 도봉구 도봉로116길 5,https://pcmap.place.naver.com/restaurant/37488823/review/visitor#
광어15000,생선회,서울 도봉구 해등로 128,https://pcmap.place.naver.com/restaurant/1878467524/review/visitor#
수제 디저트카페 꿀소담,"카페,디저트",서울 도봉구 해등로16길 67,https://pcmap.place.naver.com/restaurant/1519339864/review/visitor#
회뜨는바다 2호점,생선회,서울 도봉구 우이천로24길 64 회뜨는바다,https://pcmap.place.naver.com/restaurant/1125389907/review/visitor#
황금코다리 쌍문점,"해물,생선요리",서울 도봉구 시루봉로 68,https://pcmap.place.naver.com/restaurant/1939414148/review/visitor#
포레스트 우드,양식,서울 도봉구 도봉로 684 모비우스스퀘어 2층 204호 포레스트우드,https://pcmap.place.naver.com/restaurant/1004998792/review/visitor#
엘돈,돈가스,서울 도봉구 도봉로149길 11 1층,https://pcmap.place.naver.com/restaurant/1740019726/review/visitor#
카페 세이지,"카페,디저트",서울 도봉구 해등로 241-55 2층,https://pcmap.place.naver.com/restaurant/1816966702/review/visitor#
네바다횟집,생선회,서울 도봉구 도봉로110길 58,https://pcmap.place.naver.com/restaurant/1742364722/review/visitor#
대구형제막창 방학역점,대구형제막창,서울 도봉구 도봉로152길 23 1층 대구형제막창,https://pcmap.place.naver.com/restaurant/31391925/review/visitor#
뚝배기손칼국수,"칼국수,만두",서울 도봉구 도봉로 683 뚝배기손칼국수,https://pcmap.place.naver.com/restaurant/20831548/review/visitor#
산아래주막,"전통,민속주점",서울 도봉구 도봉산길 65-17 산아래주막,https://pcmap.place.naver.com/restaurant/1194601843/review/visitor#
화통소금구이,돼지고기구이,서울 도봉구 노해로67길 2,https://pcmap.place.naver.com/restaurant/37942714/review/visitor#
갈비1번지,돼지고기구이,서울 도봉구 도봉로 663-12,https://pcmap.place.naver.com/restaurant/37039357/review/visitor#
후니네횟집,생선회,서울 도봉구 노해로65길 25-2 330-4,https://pcmap.place.naver.com/restaurant/1771106057/review/visitor#
오성정육식당,정육식당,서울 도봉구 도봉로 500,https://pcmap.place.naver.com/restaurant/37162248/review/visitor#
짱나라24시해장국,한식,서울 도봉구 방학로6길 20 1층 짱나라해장국,https://pcmap.place.naver.com/restaurant/38473900/review/visitor#
영 즉석 떡볶이,종합분식,서울 도봉구 도봉로109길 35-26,https://pcmap.place.naver.com/restaurant/1752543956/review/visitor#
은행골,"초밥,롤",서울 도봉구 마들로 684,https://pcmap.place.naver.com/restaurant/21242830/review/visitor#
파란하늘,종합분식,서울 도봉구 도봉로121길 35,https://pcmap.place.naver.com/restaurant/18620988/review/visitor#
창동두리네곱창,한식,서울 도봉구 해등로16길 46,https://pcmap.place.naver.com/restaurant/1216100451/review/visitor#
쿠리야,이자카야,서울 도봉구 도봉로117길 11,https://pcmap.place.naver.com/restaurant/1070414138/review/visitor#
카페 라무이,"카페,디저트",서울 도봉구 도봉로114길 49 1층 카페 라무이,https://pcmap.place.naver.com/restaurant/1433651200/review/visitor#
명륜진사갈비 서울도봉산점,"육류,고기요리",서울 도봉구 도봉산길 10 2층,https://pcmap.place.naver.com/restaurant/1630942636/review/visitor#
소문난보배곱창,"곱창,막창,양",서울 도봉구 도봉로129길 20,https://pcmap.place.naver.com/restaurant/20355068/review/visitor#
고기싸롱 쌍문역점,"육류,고기요리",서울 도봉구 도봉로 454,https://pcmap.place.naver.com/restaurant/1027183498/review/visitor#
파인트리스텀프,이탈리아음식,서울 도봉구 방학로17길 48,https://pcmap.place.naver.com/restaurant/1700057129/review/visitor#
패멩베이커리,베이커리,서울 도봉구 도봉로116길 4,https://pcmap.place.naver.com/restaurant/1417115556/review/visitor#
더곱창37번가,"곱창,막창,양",서울 도봉구 도봉로152길 37 1층,https://pcmap.place.naver.com/restaurant/1608509980/review/visitor#
쌍문각갈비탕,갈비탕,서울 도봉구 노해로 180 1층,https://pcmap.place.naver.com/restaurant/34228055/review/visitor#
우리밀과자점해밀,베이커리,서울 도봉구 해등로 312-3 2F,https://pcmap.place.naver.com/restaurant/1031618222/review/visitor#
한스친친 창동점,중식당,서울 도봉구 노해로 341 신원리베르텔 2층 203호,https://pcmap.place.naver.com/restaurant/1400319684/review/visitor#
뚱보냉면,냉면,서울 도봉구 도봉로110길 51 뚱보냉면 2,https://pcmap.place.naver.com/restaurant/17990023/review/visitor#
숲오,"카페,디저트",서울 도봉구 우이천로48길 12 1층,https://pcmap.place.naver.com/restaurant/1160545670/review/visitor#
미뇨리,양식,서울 도봉구 삼양로144길 18 2층,https://pcmap.place.naver.com/restaurant/1377853321/review/visitor#
삼각지붕에화덕피자,"스파게티,파스타전문",서울 도봉구 시루봉로 67 청구아파트 B상가 2층,https://pcmap.place.naver.com/restaurant/19458300/review/visitor#
최고집칼국수신창점,"아귀찜,해물찜",서울 도봉구 덕릉로 270,https://pcmap.place.naver.com/restaurant/13018568/review/visitor#
이야빠빵 도봉본점,베이커리,서울 도봉구 도봉로 819 1층 좌측2~4칸,https://pcmap.place.naver.com/restaurant/1714555410/review/visitor#
티하우스다드림,"카페,디저트",서울 도봉구 노해로 341 신원리베르텔 201호,https://pcmap.place.naver.com/restaurant/1500898753/review/visitor#
빕스 방학점,패밀리레스토랑,서울 도봉구 도봉로 684 방학모비우스스퀘어 9층,https://pcmap.place.naver.com/restaurant/1494128893/review/visitor#
애슐리퀸즈 창동씨드큐브점,패밀리레스토랑,서울 도봉구 마들로13길 61 씨드큐브 창동 3층,https://pcmap.place.naver.com/restaurant/1089206758/review/visitor#
시골불냉면,냉면,서울 도봉구 도당로 90-1 1층,https://pcmap.place.naver.com/restaurant/11671019/review/visitor#
블랙베어 쌍문점,"스파게티,파스타전문",서울 도봉구 방학로3길 90 102호,https://pcmap.place.naver.com/restaurant/1639885818/review/visitor#
사누끼,일식당,서울 도봉구 노해로63다길 14,https://pcmap.place.naver.com/restaurant/17974175/review/visitor#
소문난 순대국,"순대,순댓국",서울 도봉구 도봉산3길 56,https://pcmap.place.naver.com/restaurant/37875732/review/visitor#
해촌샤브샤브 덕성여대점,샤브샤브,서울 도봉구 삼양로 550 해촌샤브샤브,https://pcmap.place.naver.com/restaurant/31711728/review/visitor#
갑식이네착한낙지,낙지요리,서울 도봉구 도봉로150길 43 ESA 단지상가,https://pcmap.place.naver.com/restaurant/37815252/review/visitor#
창동빈대떡,"전,빈대떡",서울 도봉구 도봉로110나길 37,https://pcmap.place.naver.com/restaurant/35451946/review/visitor#
수유리우동집 창동점,"우동,소바",서울 도봉구 노해로65길 14 102호,https://pcmap.place.naver.com/restaurant/1199091625/review/visitor#
홍콩반점0410 창동역점,중식당,서울 도봉구 마들로11길 73 2층,https://pcmap.place.naver.com/restaurant/1154981776/review/visitor#
디에그,"카페,디저트",서울 도봉구 도봉로114길 58 1층 101호,https://pcmap.place.naver.com/restaurant/1388949849/review/visitor#
599버거 레이크,햄버거,서울 도봉구 도봉로 599 B1,https://pcmap.place.naver.com/restaurant/1823283194/review/visitor#
메이콴,중식당,서울 도봉구 마들로 664-11 현대리치타운 1층 102호 메이콴,https://pcmap.place.naver.com/restaurant/37812082/review/visitor#
조연출,조개요리,서울 도봉구 도당로2길 9 1층,https://pcmap.place.naver.com/restaurant/1438783495/review/visitor#
산책,일식당,서울 도봉구 삼양로144길 18,https://pcmap.place.naver.com/restaurant/19862292/review/visitor#
할배골,한식,서울 도봉구 도봉로 493-4 1층,https://pcmap.place.naver.com/restaurant/1326288878/review/visitor#
덩어리 창동점,"육류,고기요리",서울 도봉구 노해로63길 79 우림빌딩 1층 110호,https://pcmap.place.naver.com/restaurant/35431308/review/visitor#
옛골토성 도봉산점,돼지고기구이,서울 도봉구 도봉산4나길 43,https://pcmap.place.naver.com/restaurant/38463227/review/visitor#
창신동매운족발,"족발,보쌈",서울 도봉구 도봉로110나길 34,https://pcmap.place.naver.com/restaurant/21360745/review/visitor#
올래철판곱창,"곱창,막창,양",서울 도봉구 도봉로150다길 28 1층 102호,https://pcmap.place.naver.com/restaurant/1100974827/review/visitor#
카츠다담,돈가스,서울 도봉구 도봉로152길 31,https://pcmap.place.naver.com/restaurant/1378806882/review/visitor#
감포면옥,"육류,고기요리",서울 도봉구 노해로 243,https://pcmap.place.naver.com/restaurant/13018653/review/visitor#
송도갈비 창동점,"육류,고기요리","서울 도봉구 도봉로 526 2층, 3층",https://pcmap.place.naver.com/restaurant/1384100127/review/visitor#
영수네감자국 본점,감자탕,서울 도봉구 도봉로181길 86,https://pcmap.place.naver.com/restaurant/17996146/review/visitor#
거궁 창동점,한정식,서울 도봉구 마들로13길 61 씨드큐브 B동 3층 거궁창동점,https://pcmap.place.naver.com/restaurant/1107969106/review/visitor#
로로옴,"카페,디저트",서울 도봉구 도봉로152가길 152,https://pcmap.place.naver.com/restaurant/1346392978/review/visitor#
서양국시,"스파게티,파스타전문",서울 도봉구 해등로 200-15 1층 서양국시,https://pcmap.place.naver.com/restaurant/1414323805/review/visitor#
금문중화요리,중식당,서울 도봉구 노해로63길 79,https://pcmap.place.naver.com/restaurant/1264384239/review/visitor#
더블즈,"카페,디저트",서울 도봉구 우이천로 350 1층 더블즈,https://pcmap.place.naver.com/restaurant/1835264379/review/visitor#
