가게 이름,업종구분,주소,URL
보람,일식당,서울 노원구 공릉로43길 18 1층 102호,https://pcmap.place.naver.com/restaurant/1490005496/review/visitor#
화계장,요리주점,"서울 노원구 동일로190길 49 2층, 옥탑",https://pcmap.place.naver.com/restaurant/1970901796/review/visitor#
미라쥬양과점 공릉철길점,"카페,디저트",서울 노원구 동일로182길 63-21 1층,https://pcmap.place.naver.com/restaurant/1212071877/review/visitor#
중원,중식당,서울 노원구 동일로242가길 36 1층,https://pcmap.place.naver.com/restaurant/1178757277/review/visitor#
이춘복참치 노원점,생선회,서울 노원구 노해로85길 10-7,https://pcmap.place.naver.com/restaurant/32169247/review/visitor#
시드누아 노원본점,카페,서울 노원구 상계로 84,https://pcmap.place.naver.com/restaurant/38019327/review/visitor#
엄마손칼국수,"칼국수,만두",서울 노원구 상계로39길 5,https://pcmap.place.naver.com/restaurant/18071524/review/visitor#
차차,태국음식,서울 노원구 공릉로35길 2,https://pcmap.place.naver.com/restaurant/1142641941/review/visitor#
애슐리퀸즈 2001 중계점,패밀리레스토랑,서울 노원구 동일로204가길 46 2001아울렛 8층,https://pcmap.place.naver.com/restaurant/33666653/review/visitor#
춘보만두,만두,서울 노원구 섬밭로 56 송정빌딩,https://pcmap.place.naver.com/restaurant/19885689/review/visitor#
썸머타이,태국음식,서울 노원구 노해로75길 14-25,https://pcmap.place.naver.com/restaurant/37182977/review/visitor#
육육곱창 노원점,"곱창,막창,양","서울 노원구 상계로5길 32 108호, 109호",https://pcmap.place.naver.com/restaurant/1211731368/review/visitor#
전민규의황제누룽지탕 노원직영점,한식,서울 노원구 노해로77길 14-8,https://pcmap.place.naver.com/restaurant/38008163/review/visitor#
토리코코로 공릉직영점,일본식라면,서울 노원구 공릉로35길 10 지층 토리코코로,https://pcmap.place.naver.com/restaurant/1302996526/review/visitor#
던모스,"카페,디저트",서울 노원구 공릉로27길 8 1층 2층,https://pcmap.place.naver.com/restaurant/1296655542/review/visitor#
기린라멘,일본식라면,서울 노원구 공릉로 209 1층 기린라멘,https://pcmap.place.naver.com/restaurant/1763995759/review/visitor#
디에트로,"스파게티,파스타전문",서울 노원구 동일로182길 36 1층 DIETRO,https://pcmap.place.naver.com/restaurant/1944255749/review/visitor#
연어시장 석계본점,일식당,서울 노원구 석계로 13 1층,https://pcmap.place.naver.com/restaurant/37397791/review/visitor#
써브웨이 노원역점,샌드위치,서울 노원구 노해로 502 KT노원지사 본관1층,https://pcmap.place.naver.com/restaurant/35993523/review/visitor#
원명품생태 본점,"해물,생선요리",서울 노원구 노해로75길 14-27 태성빌딩 1층,https://pcmap.place.naver.com/restaurant/12069466/review/visitor#
아오리의행방불명 노원점,일본식라면,서울 노원구 상계로1길 14-11 에이동 205호,https://pcmap.place.naver.com/restaurant/1352536536/review/visitor#
쪼매매운떡볶이 공릉,떡볶이,서울 노원구 공릉로 208,https://pcmap.place.naver.com/restaurant/20865452/review/visitor#
꽃중년푸줏간,"육류,고기요리",서울 노원구 동일로 1057 태백산 꽃중년푸줏간,https://pcmap.place.naver.com/restaurant/36379097/review/visitor#
멍텅구리즉석떡볶이 공릉점,떡볶이,서울 노원구 공릉로51길 14-2 우림고시원,https://pcmap.place.naver.com/restaurant/13547499/review/visitor#
태릉양꼬치양갈비,양꼬치,서울 노원구 공릉로 110,https://pcmap.place.naver.com/restaurant/313311296/review/visitor#
물속세상조개구이,조개요리,서울 노원구 노해로79길 6-19 나동 1층 6호 물속세상조개구이,https://pcmap.place.naver.com/restaurant/1126763661/review/visitor#
