가게 이름,업종구분,주소,URL
제줏간 구로디지털단지점,돼지고기구이,서울 구로구 디지털로32길 92 미래타워 1층 115호,https://pcmap.place.naver.com/restaurant/1932383289/review/visitor#
성공관,"육류,고기요리",서울 구로구 디지털로 242 한화비즈메트로1차 1층 101호,https://pcmap.place.naver.com/restaurant/1048056704/review/visitor#
갓파스시 구로점,"초밥,롤",서울 구로구 디지털로 288 2층 214호,https://pcmap.place.naver.com/restaurant/21120916/review/visitor#
해탄 구로디지털단지역점,한식,서울 구로구 디지털로34길 55 코오롱싸이언스밸리2차 지하1층 B114호,https://pcmap.place.naver.com/restaurant/1058818091/review/visitor#
청이,중식당,서울 구로구 경인로47길 50 2층,https://pcmap.place.naver.com/restaurant/1100909468/review/visitor#
우이락 신도림점,한식,서울 구로구 새말로16길 34 1층,https://pcmap.place.naver.com/restaurant/1083924415/review/visitor#
교대이층집 구로디지털단지점,"육류,고기요리",서울 구로구 디지털로32나길 17-6 1층 교대이층집,https://pcmap.place.naver.com/restaurant/1914387683/review/visitor#
석쇳집,"육류,고기요리",서울 구로구 디지털로32나길 17-9,https://pcmap.place.naver.com/restaurant/1706484287/review/visitor#
신림춘천집 구로디지털 직영점,닭요리,서울 구로구 디지털로32나길 17-23 1층,https://pcmap.place.naver.com/restaurant/1678728552/review/visitor#
5.13낙곱새 구로디지털직영점,"곱창,막창,양",서울 구로구 디지털로 288 1층 102-1호,https://pcmap.place.naver.com/restaurant/1522814515/review/visitor#
스시메이진 구로,"일식,초밥뷔페",서울 구로구 디지털로 300 지밸리비즈플라자,https://pcmap.place.naver.com/restaurant/36339066/review/visitor#
낙원갈비집 구로구청점,"육류,고기요리",서울 구로구 가마산로 286 202호,https://pcmap.place.naver.com/restaurant/1476652135/review/visitor#
부대찌개대사관 구로디지털본점,"찌개,전골",서울 구로구 디지털로33길 12 1층 104호,https://pcmap.place.naver.com/restaurant/1004538341/review/visitor#
최우영스시,"초밥,롤",서울 구로구 디지털로 288 지1층비118호,https://pcmap.place.naver.com/restaurant/36610216/review/visitor#
닥터로빈 고척점,이탈리아음식,서울 구로구 경인로46길 51 (주)귀뚜라미에너지 복합건물 지상 1층,https://pcmap.place.naver.com/restaurant/1788491476/review/visitor#
오사카로,이자카야,서울 구로구 경인로67길 23 신도림푸르지오2차 2층 206호,https://pcmap.place.naver.com/restaurant/1734725123/review/visitor#
상록회관연탄구이 개봉역점,"육류,고기요리",서울 구로구 경인로 331 007호,https://pcmap.place.naver.com/restaurant/1068915634/review/visitor#
포포인츠 바이 쉐라톤 구로 테이블 32 뷔페 레스토랑,뷔페,서울 구로구 디지털로32길 72,https://pcmap.place.naver.com/restaurant/1664295471/review/visitor#
마장동김씨 구로디지털점,"육류,고기요리",서울 구로구 디지털로32나길 17-23 1층 103호,https://pcmap.place.naver.com/restaurant/1692183199/review/visitor#
애슐리퀸즈 NC신구로점,패밀리레스토랑,서울 구로구 구로중앙로 152 NC신구로점 TWO관 7층,https://pcmap.place.naver.com/restaurant/1096330769/review/visitor#
옹기종기감자옹심이,한식,서울 구로구 서해안로30길 13-8 1층,https://pcmap.place.naver.com/restaurant/1904170793/review/visitor#
지구쓸맥 구로디지털점,"맥주,호프",서울 구로구 디지털로32나길 35,https://pcmap.place.naver.com/restaurant/1074934309/review/visitor#
사계진미숯불닭갈비 구로디지털점,닭갈비,서울 구로구 디지털로32나길 29 희전빌딩 3층,https://pcmap.place.naver.com/restaurant/1886409971/review/visitor#
강촌숯불닭갈비 본점,닭갈비,서울 구로구 공원로6나길 35-2,https://pcmap.place.naver.com/restaurant/33646760/review/visitor#
이화참숯갈비,"육류,고기요리",서울 구로구 디지털로32길 97-19 이화참숯갈비,https://pcmap.place.naver.com/restaurant/1719629361/review/visitor#
정통집 신도림점,돼지고기구이,"서울 구로구 새말로 102 지하1층 109호, 112호",https://pcmap.place.naver.com/restaurant/1809334365/review/visitor#
더족발 신도림본점,"족발,보쌈",서울 구로구 경인로 619-3 신도림3차푸르지오아파트 상가 1층,https://pcmap.place.naver.com/restaurant/21439474/review/visitor#
