가게 이름,업종구분,주소,URL
달리181 상도점,양식,서울 동작구 성대로3길 7 1층,https://pcmap.place.naver.com/restaurant/1051760377/review/visitor#
이수곱창,"곱창,막창,양",서울 동작구 동작대로27가길 6-4 1층 이수곱창,https://pcmap.place.naver.com/restaurant/19497409/review/visitor#
일품돈 사당본점,"육류,고기요리",서울 동작구 동작대로3길 15 1층,https://pcmap.place.naver.com/restaurant/1503526469/review/visitor#
사당광안리,생선회,서울 동작구 동작대로7길 5,https://pcmap.place.naver.com/restaurant/38337348/review/visitor#
참치마니아,생선회,서울 동작구 동작대로7길 12 2층,https://pcmap.place.naver.com/restaurant/1440276406/review/visitor#
마요네즈 사당점,이자카야,서울 동작구 사당로30길 140 1층,https://pcmap.place.naver.com/restaurant/1540250111/review/visitor#
하늘채본관,한식,서울 동작구 노들로 674 5층,https://pcmap.place.naver.com/restaurant/1925998944/review/visitor#
진달래실비 사당점,요리주점,서울 동작구 동작대로7길 70 2층,https://pcmap.place.naver.com/restaurant/1929238466/review/visitor#
머치커피,"카페,디저트",서울 동작구 동작대로9길 43 1층,https://pcmap.place.naver.com/restaurant/1174637997/review/visitor#
MISFITS,햄버거,서울 동작구 동작대로3길 30 1층 MISFITS,https://pcmap.place.naver.com/restaurant/37801475/review/visitor#
코시 이수점,"우동,소바","서울 동작구 사당로 300 1층 126호, 127호",https://pcmap.place.naver.com/restaurant/1576270914/review/visitor#
서일순대국,"순대,순댓국",서울 동작구 여의대방로22길 20,https://pcmap.place.naver.com/restaurant/12026971/review/visitor#
이수쭈꾸미 본점,주꾸미요리,서울 동작구 사당로29가길 41 1층,https://pcmap.place.naver.com/restaurant/1524081652/review/visitor#
소담촌 사당직영점,샤브샤브,서울 동작구 동작대로 43 5층,https://pcmap.place.naver.com/restaurant/1376146445/review/visitor#
꼬목집 남성역점,"육류,고기요리",서울 동작구 사당로 253-3 1층 꼬목집,https://pcmap.place.naver.com/restaurant/1172693838/review/visitor#
스시로로,"초밥,롤",서울 동작구 동작대로23길 29 1층,https://pcmap.place.naver.com/restaurant/21818239/review/visitor#
킷쵸,이자카야,서울 동작구 동작대로7길 98 2층 kitcho,https://pcmap.place.naver.com/restaurant/1577085005/review/visitor#
훈감동,일식당,서울 동작구 동작대로9길 4 1층 훈감동,https://pcmap.place.naver.com/restaurant/1169669465/review/visitor#
운봉산장,"육류,고기요리",서울 동작구 장승배기로 118-1 신응범치과의원,https://pcmap.place.naver.com/restaurant/19867548/review/visitor#
꿀때기곱창,"곱창,막창,양",서울 동작구 동작대로7길 84 1층,https://pcmap.place.naver.com/restaurant/150188619/review/visitor#
이수갈비연구소,한식,서울 동작구 동작대로23길 10 1층 갈비연구소,https://pcmap.place.naver.com/restaurant/1675801137/review/visitor#
캉캉싸롱,요리주점,"서울 동작구 사당로30길 108 2, 3층",https://pcmap.place.naver.com/restaurant/1434141233/review/visitor#
은희네 온집닭떡볶이 상도본점,종합분식,서울 동작구 상도로41길 35 1층,https://pcmap.place.naver.com/restaurant/1586077043/review/visitor#
초와밥,"초밥,롤",서울 동작구 동작대로5길 8 2층,https://pcmap.place.naver.com/restaurant/37447037/review/visitor#
