가게 이름,업종구분,주소,URL
월담 상봉점,요리주점,서울 중랑구 봉우재로33길 55-6 에이동 2층 201호,https://pcmap.place.naver.com/restaurant/1072445285/review/visitor#
마구로,생선회,서울 중랑구 망우로 270 2층,https://pcmap.place.naver.com/restaurant/32335539/review/visitor#
참맛깔곱창,"곱창,막창,양",서울 중랑구 면목로74길 7 면목역 1번 출구 동원시장내 초입 1층 참맛깔곱창,https://pcmap.place.naver.com/restaurant/21037931/review/visitor#
장어굽는 총각들,"장어,먹장어요리",서울 중랑구 면목로44길 12 장어굽는총각들,https://pcmap.place.naver.com/restaurant/352302779/review/visitor#
상봉주전,요리주점,서울 중랑구 면목로92길 28 리더스 101호,https://pcmap.place.naver.com/restaurant/1003468637/review/visitor#
티하우스나니,홍차전문점,서울 중랑구 용마산로117길 26 로뎀하이빌 102호,https://pcmap.place.naver.com/restaurant/976635066/review/visitor#
원데이브래드,카페,서울 중랑구 동일로160길 4,https://pcmap.place.naver.com/restaurant/1536130760/review/visitor#
함평국밥,국밥,서울 중랑구 봉우재로33길 73,https://pcmap.place.naver.com/restaurant/37882623/review/visitor#
찌마기 면목점,조개요리,서울 중랑구 면목로 385 1층찌마기,https://pcmap.place.naver.com/restaurant/1253486915/review/visitor#
활어마을 묵동본점,생선회,서울 중랑구 중랑역로 136 1층,https://pcmap.place.naver.com/restaurant/1019525652/review/visitor#
브라더야끼,양갈비,서울 중랑구 공릉로 38 청진 빌딩 1층 브라더야끼,https://pcmap.place.naver.com/restaurant/87543731/review/visitor#
귀한족발 사가정점,"족발,보쌈",서울 중랑구 면목로 354 1층 귀한족발,https://pcmap.place.naver.com/restaurant/1241241774/review/visitor#
참치왕양승호,생선회,서울 중랑구 망우로 316 110.111호(상봉동.이지팰리스),https://pcmap.place.naver.com/restaurant/1408837984/review/visitor#
한우숯불정육식당 한숯정,소고기구이,서울 중랑구 용마산로 504 .1층,https://pcmap.place.naver.com/restaurant/1747907702/review/visitor#
동적깡통구이 태릉입구직영점,"육류,고기요리",서울 중랑구 중랑역로 263-1 1층,https://pcmap.place.naver.com/restaurant/1480430382/review/visitor#
작은부엌,"스파게티,파스타전문",서울 중랑구 면목로 361 1층 우측,https://pcmap.place.naver.com/restaurant/1068844942/review/visitor#
쭈꾸미킹2.0 상봉점,주꾸미요리,서울 중랑구 송림길 13,https://pcmap.place.naver.com/restaurant/36827169/review/visitor#
홍이네떡볶이,떡볶이,서울 중랑구 망우로73길 26,https://pcmap.place.naver.com/restaurant/19885820/review/visitor#
모토이시 상봉점,"육류,고기요리",서울 중랑구 망우로50길 30 1층,https://pcmap.place.naver.com/restaurant/1484689506/review/visitor#
이정재짬뽕,중식당,서울 중랑구 신내로7가길 11 531-3,https://pcmap.place.naver.com/restaurant/36321765/review/visitor#
동강오리 본점,오리요리,서울 중랑구 용마산로115길 10,https://pcmap.place.naver.com/restaurant/18209092/review/visitor#
굴전문삼겹오리,굴요리,서울 중랑구 면목로91길 6 1층 굴전문삼겹오리,https://pcmap.place.naver.com/restaurant/12005227/review/visitor#
고기싸롱 중화역점,"육류,고기요리",서울 중랑구 동일로 808 1층,https://pcmap.place.naver.com/restaurant/1800365051/review/visitor#
디오리진,"카페,디저트",서울 중랑구 망우로32길 7 1층,https://pcmap.place.naver.com/restaurant/1716377122/review/visitor#
한동길뼈다귀감자탕 신내본점,감자탕,서울 중랑구 신내로 225 디아뜨갤러리,https://pcmap.place.naver.com/restaurant/13474619/review/visitor#
묵동부대찌개,"찌개,전골",서울 중랑구 중랑역로 247 1층,https://pcmap.place.naver.com/restaurant/32960292/review/visitor#
팡도리노 베이커리,베이커리,서울 중랑구 용마산로115길 127 한일써너스빌리젠시 1단지 S1005호,https://pcmap.place.naver.com/restaurant/37929316/review/visitor#
쥬스토,이탈리아음식,서울 중랑구 면목로45길 3-6 구노빌딩 3층,https://pcmap.place.naver.com/restaurant/917147044/review/visitor#
카페브릭,"카페,디저트",서울 중랑구 신내역로1길 127-11,https://pcmap.place.naver.com/restaurant/36998529/review/visitor#
오봉집 상봉점,한식,서울 중랑구 망우로 290-2 1층,https://pcmap.place.naver.com/restaurant/1141587567/review/visitor#
육연식당 묵동본점,일식당,서울 중랑구 동일로 932 1층 104호,https://pcmap.place.naver.com/restaurant/1820937354/review/visitor#
망우왕붕어빵,"카페,디저트",서울 중랑구 망우로 380-1 1층,https://pcmap.place.naver.com/restaurant/1434464583/review/visitor#
시즌모먼트,"카페,디저트",서울 중랑구 면목로95길 26 1층,https://pcmap.place.naver.com/restaurant/1395310222/review/visitor#
항아리 김치찌개,"찌개,전골",서울 중랑구 중랑역로50길 4,https://pcmap.place.naver.com/restaurant/33811619/review/visitor#
청평매운탕,"매운탕,해물탕",서울 중랑구 공릉로 46,https://pcmap.place.naver.com/restaurant/18203824/review/visitor#
진스바바,카페,서울 중랑구 중랑천로 64 1층,https://pcmap.place.naver.com/restaurant/1078154180/review/visitor#
리얼타운비즈니스타코 상봉본점,"멕시코,남미음식",서울 중랑구 면목로 485 1층 103호,https://pcmap.place.naver.com/restaurant/1191904151/review/visitor#
삼삼뼈국 먹골점,감자탕,"서울 중랑구 동일로 946 101호,102호",https://pcmap.place.naver.com/restaurant/1814161913/review/visitor#
옛날할머니분식,떡볶이,서울 중랑구 중랑역로 14-1 1층,https://pcmap.place.naver.com/restaurant/1825526846/review/visitor#
육미제당 묵동점,"육류,고기요리",서울 중랑구 동일로 938 월등스카이뷰아파트,https://pcmap.place.naver.com/restaurant/1783089641/review/visitor#
이자카야 후후 상봉,요리주점,서울 중랑구 망우로50길 24 1층 102호,https://pcmap.place.naver.com/restaurant/1928739101/review/visitor#
묵동할머니떡볶이,떡볶이,서울 중랑구 공릉로12가길 14,https://pcmap.place.naver.com/restaurant/37373116/review/visitor#
