가게 이름,업종구분,주소,URL
도림항 영등포점,"해물,생선요리",서울 영등포구 영중로 36 1층 도림항 영등포점,https://pcmap.place.naver.com/restaurant/1440794596/review/visitor#
온도 영등포구청점,요리주점,서울 영등포구 양산로25길 5 1층,https://pcmap.place.naver.com/restaurant/1189645105/review/visitor#
하이웨이 기사식당 영등포 타임스퀘어점,양식,서울 영등포구 영중로 15 영등포 타임스퀘어 4층 409호,https://pcmap.place.naver.com/restaurant/1284127567/review/visitor#
나무가든 동여의도점,"육류,고기요리",서울 영등포구 여의대방로65길 24 2층,https://pcmap.place.naver.com/restaurant/1184892160/review/visitor#
무월식탁 타임스퀘어점,한식,서울 영등포구 영중로 15 타임스퀘어 4층,https://pcmap.place.naver.com/restaurant/1174037826/review/visitor#
사대부집 곳간,한식,서울 영등포구 여의대로 24 FKI타워 50층,https://pcmap.place.naver.com/restaurant/37420412/review/visitor#
대한옥,"곰탕,설렁탕",서울 영등포구 영등포로51길 6 1층 대한옥,https://pcmap.place.naver.com/restaurant/32800192/review/visitor#
딘타이펑 영등포타임스퀘어점,중식당,서울 영등포구 영중로 15 타임스퀘어 4F 413,https://pcmap.place.naver.com/restaurant/31969785/review/visitor#
문래동돼지집 문래본점,"육류,고기요리","서울 영등포구 도림로133길 20 1, 2층",https://pcmap.place.naver.com/restaurant/1898231755/review/visitor#
골목집,오리요리,서울 영등포구 도림로139가길 11-1 1층 골목집,https://pcmap.place.naver.com/restaurant/597569164/review/visitor#
트라가 여의도점,양식,서울 영등포구 국제금융로8길 16 지하1층 비132호,https://pcmap.place.naver.com/restaurant/1294390363/review/visitor#
신길리,요리주점,서울 영등포구 도림로 428-1 1층 신길리,https://pcmap.place.naver.com/restaurant/1395565709/review/visitor#
리스토란테 에오,이탈리아음식,서울 영등포구 여의대로 108 더현대 서울 6층 리스토란테 에오,https://pcmap.place.naver.com/restaurant/11831685/review/visitor#
회상,생선회,서울 영등포구 도림로133길 3 1층,https://pcmap.place.naver.com/restaurant/1046143218/review/visitor#
정성순대 여의도점,"순대,순댓국",서울 영등포구 의사당대로 108 지하1층 B01호,https://pcmap.place.naver.com/restaurant/1870047046/review/visitor#
바이킹스워프 영등포타임스퀘어점,바닷가재요리,서울 영등포구 영중로 15 타임스퀘어 5F,https://pcmap.place.naver.com/restaurant/1100077647/review/visitor#
올드문래,"맥주,호프",서울 영등포구 도림로 433-6,https://pcmap.place.naver.com/restaurant/481624431/review/visitor#
진주집,국수,서울 영등포구 국제금융로6길 33 지하 1층,https://pcmap.place.naver.com/restaurant/11678773/review/visitor#
