가게 이름,업종구분,주소,URL
와우곱창 성신여대점,"곱창,막창,양",서울 성북구 동소문로20나길 38,https://pcmap.place.naver.com/restaurant/1106727706/review/visitor#
핵밥 성신여대본점,덮밥,서울 성북구 동소문로22길 36 201호,https://pcmap.place.naver.com/restaurant/1165438974/review/visitor#
동동 냉면 돈까스,"칼국수,만두",서울 성북구 고려대로27길 24-2 1층,https://pcmap.place.naver.com/restaurant/1625855671/review/visitor#
라라면가 성신여대 본점,중식당,서울 성북구 동소문로22길 57-25 1층,https://pcmap.place.naver.com/restaurant/1769625188/review/visitor#
주공 길음직영,돼지고기구이,서울 성북구 삼양로 18 1층,https://pcmap.place.naver.com/restaurant/1922131237/review/visitor#
샘케이크,케이크전문,서울 성북구 정릉로34길 11 1층 샘케이크,https://pcmap.place.naver.com/restaurant/1835789929/review/visitor#
오버스토리,카페,서울 성북구 선잠로2다길 13-13 지하1층,https://pcmap.place.naver.com/restaurant/1366796180/review/visitor#
반듯한잔 성신여대본점,요리주점,서울 성북구 동소문로22길 80 1층 반듯한잔,https://pcmap.place.naver.com/restaurant/1546474940/review/visitor#
주공 장위직영,돼지고기구이,서울 성북구 돌곶이로 207 1층 2호,https://pcmap.place.naver.com/restaurant/1056184628/review/visitor#
성북동면옥집,한식,서울 성북구 대사관로 40,https://pcmap.place.naver.com/restaurant/37101627/review/visitor#
카페바틈,"카페,디저트",서울 성북구 동소문로 37 1층~5층,https://pcmap.place.naver.com/restaurant/1318353858/review/visitor#
그레도제빵사,베이커리,서울 성북구 화랑로 304 1층 카페 그레도제빵사,https://pcmap.place.naver.com/restaurant/1916007090/review/visitor#
성북동집,"칼국수,만두",서울 성북구 성북로24길 4 성북동집,https://pcmap.place.naver.com/restaurant/11727541/review/visitor#
고른햇살,종합분식,서울 성북구 개운사길 14,https://pcmap.place.naver.com/restaurant/19886403/review/visitor#
아이코,카페,서울 성북구 성북로15길 25 1층,https://pcmap.place.naver.com/restaurant/1215349249/review/visitor#
빌라드코스테스,양식,서울 성북구 화랑로5길 4 빌라드코스테스,https://pcmap.place.naver.com/restaurant/1427970785/review/visitor#
번트,양식,서울 성북구 고려대로 19 1층 번트,https://pcmap.place.naver.com/restaurant/1228524597/review/visitor#
뽀르께노 스페니쉬 비스트로,스페인음식,서울 성북구 동소문로6길 4-21 1층,https://pcmap.place.naver.com/restaurant/1861720079/review/visitor#
유자유김치떡볶이 본점,떡볶이,서울 성북구 고려대로24길 48 2층,https://pcmap.place.naver.com/restaurant/20470283/review/visitor#
청년밥상문간,"찌개,전골",서울 성북구 보국문로11길 18-2 2층 청년문간,https://pcmap.place.naver.com/restaurant/1817142222/review/visitor#
수연산방,차,서울 성북구 성북로26길 8 상허 이태준 가옥,https://pcmap.place.naver.com/restaurant/11569524/review/visitor#
쌍다리돼지불백 본점,돼지고기구이,서울 성북구 성북로23길 4,https://pcmap.place.naver.com/restaurant/11707538/review/visitor#
