가게 이름,업종구분,주소,URL
합정광안리 본점,생선회,서울 마포구 독막로3길 38 광안리,https://pcmap.place.naver.com/restaurant/1223384037/review/visitor#
메이비 케이크 홍대본점,케이크전문,서울 마포구 와우산로30길 15,https://pcmap.place.naver.com/restaurant/20415444/review/visitor#
곱 마포직영점,"곱창,막창,양",서울 마포구 도화길 31-1,https://pcmap.place.naver.com/restaurant/33331941/review/visitor#
저스트텐동 연남본점,일식당,서울 마포구 동교로46길 3,https://pcmap.place.naver.com/restaurant/1651918728/review/visitor#
평화연남,"곱창,막창,양",서울 마포구 동교로 254-1,https://pcmap.place.naver.com/restaurant/1874989869/review/visitor#
바다생고기,한식,서울 마포구 와우산로29나길 7 1층 바다생고기,https://pcmap.place.naver.com/restaurant/1755010029/review/visitor#
삼다코지,카페,서울 마포구 독막로9길 34 1층,https://pcmap.place.naver.com/restaurant/1412462043/review/visitor#
하남돼지집 신촌점,돼지고기구이,서울 마포구 서강로 132 BS타워 지하1층,https://pcmap.place.naver.com/restaurant/1645722976/review/visitor#
양화정,"육류,고기요리",서울 마포구 월드컵로1길 17,https://pcmap.place.naver.com/restaurant/18364083/review/visitor#
서경도락 마포역점,한식,서울 마포구 삼개로 21 근신제2별관,https://pcmap.place.naver.com/restaurant/38303779/review/visitor#
느루 연남점,양식,서울 마포구 동교로32길 3 3층,https://pcmap.place.naver.com/restaurant/36523247/review/visitor#
요즘,와인,서울 마포구 동교로32길 5 3층,https://pcmap.place.naver.com/restaurant/1637164615/review/visitor#
서교주담 합정,요리주점,서울 마포구 어울마당로5길 46 1층 서교주담 합정,https://pcmap.place.naver.com/restaurant/1927755569/review/visitor#
진진,중식당,서울 마포구 월드컵북로1길 60 1층 진진,https://pcmap.place.naver.com/restaurant/36202928/review/visitor#
알배기,생선회,서울 마포구 양화로6길 57-13 1.5F,https://pcmap.place.naver.com/restaurant/1589846824/review/visitor#
스파카나폴리 합정,이탈리아음식,서울 마포구 양화로6길 28 2층,https://pcmap.place.naver.com/restaurant/20136283/review/visitor#
라헬의부엌 홍대점,"카페,디저트","서울 마포구 와우산로29길 47 1,2층",https://pcmap.place.naver.com/restaurant/1968041382/review/visitor#
단디,요리주점,서울 마포구 독막로7길 45 2층,https://pcmap.place.naver.com/restaurant/1860314082/review/visitor#
피자네버슬립스 합정상수점,피자,서울 마포구 양화로6길 73 4층 피자네버슬립스,https://pcmap.place.naver.com/restaurant/1554706925/review/visitor#
고체,"카페,디저트",서울 마포구 희우정로 94,https://pcmap.place.naver.com/restaurant/1750572755/review/visitor#
조선초가한끼 마포점,한식,서울 마포구 독막로 288 대흥 세양아파트 상가 1층,https://pcmap.place.naver.com/restaurant/32595609/review/visitor#
레스토랑괴르츠,양식,서울 마포구 토정로 136-13 JNC빌딩 7층,https://pcmap.place.naver.com/restaurant/11726132/review/visitor#
몰리하우스 연남,베이커리,서울 마포구 동교로38길 33-16 2층,https://pcmap.place.naver.com/restaurant/1781634664/review/visitor#
풍류각,"육류,고기요리",서울 마포구 월드컵로 33 1층,https://pcmap.place.naver.com/restaurant/1655037566/review/visitor#
고기꾼김춘배 홍대본점,"육류,고기요리",서울 마포구 홍익로3길 36 3층,https://pcmap.place.naver.com/restaurant/36873920/review/visitor#
어글리베이커리,베이커리,서울 마포구 월드컵로13길 73 1층 어글리 베이커리,https://pcmap.place.naver.com/restaurant/1348768821/review/visitor#
연하동 연남본점,일식당,서울 마포구 연남로 6,https://pcmap.place.naver.com/restaurant/1668003266/review/visitor#
둥지닭볶음탕 홍대점,한식,서울 마포구 와우산로29마길 16 둥지닭볶음탕 홍대점,https://pcmap.place.naver.com/restaurant/1440816737/review/visitor#
옥소반 상암점,샤브샤브,서울 마포구 매봉산로 80 PARKM빌딩 1층 9호,https://pcmap.place.naver.com/restaurant/1112591253/review/visitor#
강재인,"육류,고기요리",서울 마포구 월드컵북로48길 14-12 1층,https://pcmap.place.naver.com/restaurant/1814245458/review/visitor#
파이피플,"카페,디저트",서울 마포구 독막로7길 45 3층,https://pcmap.place.naver.com/restaurant/1401649488/review/visitor#
포가레 연남본점,베트남음식,서울 마포구 동교로 227-7 2층,https://pcmap.place.naver.com/restaurant/1436711710/review/visitor#
육회어때 공덕점,"육류,고기요리",서울 마포구 마포대로12길 24 1층,https://pcmap.place.naver.com/restaurant/1298851101/review/visitor#
연남동와이탑,양식,"서울 마포구 성미산로 163 2층, 3층",https://pcmap.place.naver.com/restaurant/1978161435/review/visitor#
이치젠,일식당,서울 마포구 포은로 109,https://pcmap.place.naver.com/restaurant/993406814/review/visitor#
7번방 홍대점,포장마차,서울 마포구 어울마당로 62,https://pcmap.place.naver.com/restaurant/1064834738/review/visitor#
족발야시장 상암점,"족발,보쌈",서울 마포구 성암로13길 47 1층,https://pcmap.place.naver.com/restaurant/1947007050/review/visitor#
청어람 망원본점,"곱창,막창,양",서울 마포구 망원로 97 1층,https://pcmap.place.naver.com/restaurant/13152536/review/visitor#
하이디라오 홍대점,중식당,서울 마포구 양화로 176 동교동 와이즈파크 5층,https://pcmap.place.naver.com/restaurant/653467130/review/visitor#
시소,요리주점,서울 마포구 독막로 43-1 3층 시소,https://pcmap.place.naver.com/restaurant/120312660/review/visitor#
츄라우미 상암점,이자카야,서울 마포구 월드컵북로44길 76-11,https://pcmap.place.naver.com/restaurant/1961698967/review/visitor#
