가게 이름,업종구분,주소,URL
엉클스키친,요리주점,"서울 금천구 시흥대로 179 103호, 104호",https://pcmap.place.naver.com/restaurant/1828218872/review/visitor#
아로케,"카페,디저트",서울 금천구 디지털로 121 1층 105호 AROKE,https://pcmap.place.naver.com/restaurant/1732391416/review/visitor#
아토커피 독산점,"카페,디저트",서울 금천구 범안로 1234 1층,https://pcmap.place.naver.com/restaurant/1513627200/review/visitor#
시골보쌈바지락칼국수,"족발,보쌈",서울 금천구 시흥대로63길 33 시골보쌈,https://pcmap.place.naver.com/restaurant/38729561/review/visitor#
제주돈돈,돼지고기구이,서울 금천구 시흥대로50길 21 지상1층,https://pcmap.place.naver.com/restaurant/1888538267/review/visitor#
탐나종합어시장 가산점,생선회,서울 금천구 가산로 156,https://pcmap.place.naver.com/restaurant/1294959984/review/visitor#
코애 가산대명벨리온점,베트남음식,서울 금천구 가산디지털2로 127-33 가산대명벨리온 1층 103호,https://pcmap.place.naver.com/restaurant/1703921024/review/visitor#
전주식당,한식,서울 금천구 독산로109길 27 1층 전주식당,https://pcmap.place.naver.com/restaurant/18714553/review/visitor#
술까락,한식,서울 금천구 벚꽃로 278 지하135호,https://pcmap.place.naver.com/restaurant/1554649442/review/visitor#
동산미,돼지고기구이,서울 금천구 가산디지털2로 138-1,https://pcmap.place.naver.com/restaurant/11856720/review/visitor#
더제이케이키친박스 가산디지털점,이탈리아음식,서울 금천구 가산디지털1로 145 에이스하이엔드타워3 1층 111호,https://pcmap.place.naver.com/restaurant/30982304/review/visitor#
플러버 본점,"스파게티,파스타전문",서울 금천구 시흥대로 291 롯데캐슬골드파크3차 WEST동 208호,https://pcmap.place.naver.com/restaurant/1939744587/review/visitor#
푸름상회,"육류,고기요리",서울 금천구 시흥대로52길 18 1층 푸름상회,https://pcmap.place.naver.com/restaurant/1086440697/review/visitor#
오늘돈카츠,돈가스,서울 금천구 가산디지털1로 171 가산SKV1센터 1층 103호,https://pcmap.place.naver.com/restaurant/1278890046/review/visitor#
인생파곱창,"곱창,막창,양",서울 금천구 시흥대로52길 42,https://pcmap.place.naver.com/restaurant/1142415129/review/visitor#
두껍삼 가산직영점,돼지고기구이,서울 금천구 벚꽃로38길 43,https://pcmap.place.naver.com/restaurant/36239140/review/visitor#
애슐리퀸즈 가산퍼블릭점,패밀리레스토랑,서울 금천구 디지털로 178 A동 B1층,https://pcmap.place.naver.com/restaurant/1611381835/review/visitor#
