가게 이름,업종구분,주소,URL
세광양대창 양재점,"곱창,막창,양",서울 서초구 강남대로 222-6 1층 세광양대창,https://pcmap.place.naver.com/restaurant/1106978299/review/visitor#
김태완스시 방배본점,"초밥,롤",서울 서초구 효령로31길 21 1층 김태완스시,https://pcmap.place.naver.com/restaurant/1711801297/review/visitor#
무월식탁 파미에스테이션점,한식,서울 서초구 사평대로 205 파미에스테이션 2층 FP215호,https://pcmap.place.naver.com/restaurant/1167488982/review/visitor#
고메램 교대점,양갈비,서울 서초구 반포대로28길 70 2층,https://pcmap.place.naver.com/restaurant/1903601237/review/visitor#
올리브에비뉴,이탈리아음식,서울 서초구 방배천로 11 SK리더스뷰 6층,https://pcmap.place.naver.com/restaurant/21215128/review/visitor#
솔솥 교대역점,한식,서울 서초구 반포대로26길 63 1층,https://pcmap.place.naver.com/restaurant/1166762456/review/visitor#
비지엠커피,"카페,디저트",서울 서초구 방배천로2길 51 1층,https://pcmap.place.naver.com/restaurant/1361390724/review/visitor#
족슐랭 양재시민의숲역점,"족발,보쌈",서울 서초구 강남대로10길 13 1층 족슐랭,https://pcmap.place.naver.com/restaurant/1573281878/review/visitor#
루엘드파리,베이커리,서울 서초구 서초중앙로 18 서초쌍용플래티넘 112호,https://pcmap.place.naver.com/restaurant/36266637/review/visitor#
설마중,"육류,고기요리",서울 서초구 남부순환로 2648,https://pcmap.place.naver.com/restaurant/36122875/review/visitor#
담뿍화로된장찌개 교대점,"육류,고기요리",서울 서초구 서초중앙로26길 16 1층 담뿍화로된장 교대점,https://pcmap.place.naver.com/restaurant/1419122535/review/visitor#
강남77,"맥주,호프",서울 서초구 서초대로77길 31,https://pcmap.place.naver.com/restaurant/37927543/review/visitor#
가츠오,돈가스,서울 서초구 서초중앙로20길 21,https://pcmap.place.naver.com/restaurant/1652220988/review/visitor#
락희옥 서초교대역점,한식,"서울 서초구 반포대로30길 63 영서빌딩 1, 2층",https://pcmap.place.naver.com/restaurant/1941358348/review/visitor#
차이홍,중식당,서울 서초구 양재대로11길 36 지하1층 B114호,https://pcmap.place.naver.com/restaurant/1410926672/review/visitor#
